CMPLNT_NUM,LAW_CAT_CD,OFNS_DESC,RPT_DT,Latitude,Longitude,Lat_Lon,index_right,BoroCode,BoroName,NTA_Code_x,NTAName,NTAAbbrev,NTAType,CDTA2020,CDTAName,Shape_Leng,Shape_Area,Neighborhood,Population_x,Borough,Year,FIPS County Code,NTA_Code_y,Population_y
292542564,F,RAPE,8/30/2024,40.67113,-73.91350206,"(40.6711300016904, -73.9135020552048)",52,3,Brooklyn,BK1601,Ocean Hill,OcnHl,0,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),22493.61406,20090098.28,Ocean Hill,,Brooklyn,2000,47,BK79,30067
292542564,F,RAPE,8/30/2024,40.67113,-73.91350206,"(40.6711300016904, -73.9135020552048)",52,3,Brooklyn,BK1601,Ocean Hill,OcnHl,0,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),22493.61406,20090098.28,Ocean Hill,,Brooklyn,2010,47,BK79,31935
298487164,F,ARSON,12/26/2024,40.878619,-73.8669,"(40.878619, -73.8669)",111,2,Bronx,BX1201,Williamsbridge-Olinville,Wllmsbrdg,0,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),29370.8199,36242274.08,Williamsbridge-Olinville,,Bronx,2000,5,BX44,57420
298487164,F,ARSON,12/26/2024,40.878619,-73.8669,"(40.878619, -73.8669)",111,2,Bronx,BX1201,Williamsbridge-Olinville,Wllmsbrdg,0,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),29370.8199,36242274.08,Williamsbridge-Olinville,,Bronx,2010,5,BX44,61321
287880584,V,HARRASSMENT 2,6/2/2024,40.6274,-74.142254,"(40.6274, -74.142254)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2000,85,SI28,18042
287880584,V,HARRASSMENT 2,6/2/2024,40.6274,-74.142254,"(40.6274, -74.142254)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2010,85,SI28,20191
282003835,F,GRAND LARCENY,2/10/2024,40.626468,-74.00998,"(40.626468, -74.00998)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2000,47,BK30,39332
282003835,F,GRAND LARCENY,2/10/2024,40.626468,-74.00998,"(40.626468, -74.00998)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2010,47,BK30,42419
283002031,M,OFFENSES AGAINST PUBLIC ADMINI,2/28/2024,40.619553,-74.038834,"(40.619553, -74.038834)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
283002031,M,OFFENSES AGAINST PUBLIC ADMINI,2/28/2024,40.619553,-74.038834,"(40.619553, -74.038834)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
289154353,M,CRIMINAL MISCHIEF & RELATED OF,6/26/2024,40.6189,-74.014266,"(40.6189, -74.014266)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2000,47,BK30,39332
289154353,M,CRIMINAL MISCHIEF & RELATED OF,6/26/2024,40.6189,-74.014266,"(40.6189, -74.014266)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2010,47,BK30,42419
282887025,M,OFFENSES INVOLVING FRAUD,2/27/2024,40.6140087,-74.03263597,"(40.61400869986788, -74.03263596719296)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
282887025,M,OFFENSES INVOLVING FRAUD,2/27/2024,40.6140087,-74.03263597,"(40.61400869986788, -74.03263596719296)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
289987412,F,GRAND LARCENY,7/12/2024,40.62995,-74.140255,"(40.62995, -74.140255)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2000,85,SI28,18042
289987412,F,GRAND LARCENY,7/12/2024,40.62995,-74.140255,"(40.62995, -74.140255)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2010,85,SI28,20191
295895372,M,PETIT LARCENY,11/3/2024,40.576505,-74.115294,"(40.576505, -74.115294)",248,5,Staten Island,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),50207.45273,62182628.81,New Dorp-Midland Beach,,Staten Island,2000,85,SI45,20242
295895372,M,PETIT LARCENY,11/3/2024,40.576505,-74.115294,"(40.576505, -74.115294)",248,5,Staten Island,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),50207.45273,62182628.81,New Dorp-Midland Beach,,Staten Island,2010,85,SI45,21896
298405758,M,PETIT LARCENY,12/23/2024,40.636818,-74.118652,"(40.636818, -74.118652)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2000,85,SI28,18042
298405758,M,PETIT LARCENY,12/23/2024,40.636818,-74.118652,"(40.636818, -74.118652)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2010,85,SI28,20191
296878756,V,HARRASSMENT 2,11/20/2024,40.62279866,-74.02834995,"(40.62279866219678, -74.02834994870356)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
296878756,V,HARRASSMENT 2,11/20/2024,40.62279866,-74.02834995,"(40.62279866219678, -74.02834994870356)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
289781758,F,GRAND LARCENY OF MOTOR VEHICLE,7/9/2024,40.604321,-74.013176,"(40.604321, -74.013176)",36,3,Brooklyn,BK1102,Bath Beach,BthBch,0,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),22422.37382,20556458.01,Bath Beach,,Brooklyn,2000,47,BK27,28572
289781758,F,GRAND LARCENY OF MOTOR VEHICLE,7/9/2024,40.604321,-74.013176,"(40.604321, -74.013176)",36,3,Brooklyn,BK1102,Bath Beach,BthBch,0,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),22422.37382,20556458.01,Bath Beach,,Brooklyn,2010,47,BK27,29931
292236105,M,PETIT LARCENY,8/24/2024,40.618178,-74.039379,"(40.618178, -74.039379)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
292236105,M,PETIT LARCENY,8/24/2024,40.618178,-74.039379,"(40.618178, -74.039379)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
285435976,M,OFFENSES AGAINST PUBLIC ADMINI,4/16/2024,40.63886517,-74.02271209,"(40.6388651705916, -74.0227120876572)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
285435976,M,OFFENSES AGAINST PUBLIC ADMINI,4/16/2024,40.63886517,-74.02271209,"(40.6388651705916, -74.0227120876572)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
292025348,M,SEX CRIMES,8/21/2024,40.63886517,-74.02271209,"(40.6388651705916, -74.0227120876572)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
292025348,M,SEX CRIMES,8/21/2024,40.63886517,-74.02271209,"(40.6388651705916, -74.0227120876572)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
290734946,F,CRIMINAL MISCHIEF & RELATED OF,7/27/2024,40.62851069,-74.12866291,"(40.628510694499084, -74.12866290597215)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2000,85,SI28,18042
290734946,F,CRIMINAL MISCHIEF & RELATED OF,7/27/2024,40.62851069,-74.12866291,"(40.628510694499084, -74.12866290597215)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2010,85,SI28,20191
292075097,M,PETIT LARCENY,8/21/2024,40.628675,-74.024459,"(40.628675, -74.024459)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
292075097,M,PETIT LARCENY,8/21/2024,40.628675,-74.024459,"(40.628675, -74.024459)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
284542905,F,GRAND LARCENY OF MOTOR VEHICLE,3/30/2024,40.620757,-74.028114,"(40.620757, -74.028114)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
284542905,F,GRAND LARCENY OF MOTOR VEHICLE,3/30/2024,40.620757,-74.028114,"(40.620757, -74.028114)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
281604558,M,PETIT LARCENY,2/3/2024,40.634042,-74.022265,"(40.634042, -74.022265)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
281604558,M,PETIT LARCENY,2/3/2024,40.634042,-74.022265,"(40.634042, -74.022265)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
298631916,M,PETIT LARCENY,12/30/2024,40.638748,-74.137809,"(40.638748, -74.137809)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2000,85,SI28,18042
298631916,M,PETIT LARCENY,12/30/2024,40.638748,-74.137809,"(40.638748, -74.137809)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2010,85,SI28,20191
293290110,F,GRAND LARCENY,9/15/2024,40.562975,-74.104676,"(40.562975, -74.104676)",248,5,Staten Island,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),50207.45273,62182628.81,New Dorp-Midland Beach,,Staten Island,2000,85,SI45,20242
293290110,F,GRAND LARCENY,9/15/2024,40.562975,-74.104676,"(40.562975, -74.104676)",248,5,Staten Island,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),50207.45273,62182628.81,New Dorp-Midland Beach,,Staten Island,2010,85,SI45,21896
283571232,F,MISCELLANEOUS PENAL LAW,3/12/2024,40.62279866,-74.02834995,"(40.62279866219678, -74.02834994870356)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
283571232,F,MISCELLANEOUS PENAL LAW,3/12/2024,40.62279866,-74.02834995,"(40.62279866219678, -74.02834994870356)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
280085263,M,OFFENSES AGAINST PUBLIC ADMINI,1/7/2024,40.636797,-74.136694,"(40.636797, -74.136694)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2000,85,SI28,18042
280085263,M,OFFENSES AGAINST PUBLIC ADMINI,1/7/2024,40.636797,-74.136694,"(40.636797, -74.136694)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2010,85,SI28,20191
290655546,F,GRAND LARCENY,7/25/2024,40.615372,-74.034364,"(40.615372, -74.034364)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
290655546,F,GRAND LARCENY,7/25/2024,40.615372,-74.034364,"(40.615372, -74.034364)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
295321299,M,CRIMINAL MISCHIEF & RELATED OF,10/23/2024,40.632336,-74.146537,"(40.632336, -74.146537)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2000,85,SI28,18042
295321299,M,CRIMINAL MISCHIEF & RELATED OF,10/23/2024,40.632336,-74.146537,"(40.632336, -74.146537)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2010,85,SI28,20191
282688818,M,SEX CRIMES,2/23/2024,40.73389676,-74.00539584,"(40.7338967584511, -74.0053958373447)",123,1,Manhattan,MN0203,West Village,WstVlg,0,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),23882.33934,14417744.13,West Village,,Manhattan,2000,61,MN23,68483
282688818,M,SEX CRIMES,2/23/2024,40.73389676,-74.00539584,"(40.7338967584511, -74.0053958373447)",123,1,Manhattan,MN0203,West Village,WstVlg,0,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),23882.33934,14417744.13,West Village,,Manhattan,2010,61,MN23,66880
292149365,M,ADMINISTRATIVE CODE,8/22/2024,40.619639,-74.034095,"(40.619639, -74.034095)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
292149365,M,ADMINISTRATIVE CODE,8/22/2024,40.619639,-74.034095,"(40.619639, -74.034095)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
291032240,V,HARRASSMENT 2,8/2/2024,40.634295,-74.025131,"(40.634295, -74.025131)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
291032240,V,HARRASSMENT 2,8/2/2024,40.634295,-74.025131,"(40.634295, -74.025131)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
287504034,M,OFFENSES AGAINST PUBLIC ADMINI,5/27/2024,40.63430034,-74.12023967,"(40.634300342209116, -74.12023966761264)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2000,85,SI28,18042
287504034,M,OFFENSES AGAINST PUBLIC ADMINI,5/27/2024,40.63430034,-74.12023967,"(40.634300342209116, -74.12023966761264)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2010,85,SI28,20191
288654906,F,GRAND LARCENY,6/17/2024,40.72947,-74.010636,"(40.72947, -74.010636)",123,1,Manhattan,MN0203,West Village,WstVlg,0,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),23882.33934,14417744.13,West Village,,Manhattan,2000,61,MN23,68483
288654906,F,GRAND LARCENY,6/17/2024,40.72947,-74.010636,"(40.72947, -74.010636)",123,1,Manhattan,MN0203,West Village,WstVlg,0,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),23882.33934,14417744.13,West Village,,Manhattan,2010,61,MN23,66880
296110734,M,SEX CRIMES,11/7/2024,40.73389676,-74.00539584,"(40.7338967584511, -74.0053958373447)",123,1,Manhattan,MN0203,West Village,WstVlg,0,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),23882.33934,14417744.13,West Village,,Manhattan,2000,61,MN23,68483
296110734,M,SEX CRIMES,11/7/2024,40.73389676,-74.00539584,"(40.7338967584511, -74.0053958373447)",123,1,Manhattan,MN0203,West Village,WstVlg,0,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),23882.33934,14417744.13,West Village,,Manhattan,2010,61,MN23,66880
292789442,M,CRIMINAL MISCHIEF & RELATED OF,8/29/2024,40.572762,-74.090883,"(40.572762, -74.090883)",248,5,Staten Island,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),50207.45273,62182628.81,New Dorp-Midland Beach,,Staten Island,2000,85,SI45,20242
292789442,M,CRIMINAL MISCHIEF & RELATED OF,8/29/2024,40.572762,-74.090883,"(40.572762, -74.090883)",248,5,Staten Island,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),50207.45273,62182628.81,New Dorp-Midland Beach,,Staten Island,2010,85,SI45,21896
284257899H1,F,MURDER & NON-NEGL. MANSLAUGHTER,3/22/2024,40.686728,-73.801863,"(40.686728, -73.801863)",216,4,Queens,QN1202,South Jamaica,SthJmca,0,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),33189.36498,37868412.08,South Jamaica,,Queens,2000,81,QN01,35181
284257899H1,F,MURDER & NON-NEGL. MANSLAUGHTER,3/22/2024,40.686728,-73.801863,"(40.686728, -73.801863)",216,4,Queens,QN1202,South Jamaica,SthJmca,0,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),33189.36498,37868412.08,South Jamaica,,Queens,2010,81,QN01,38894
293167308,M,CRIMINAL MISCHIEF & RELATED OF,9/12/2024,40.620969,-74.008528,"(40.620969, -74.008528)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2000,47,BK30,39332
293167308,M,CRIMINAL MISCHIEF & RELATED OF,9/12/2024,40.620969,-74.008528,"(40.620969, -74.008528)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2010,47,BK30,42419
293987688,M,PETIT LARCENY,9/27/2024,40.617686,-74.032809,"(40.617686, -74.032809)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
293987688,M,PETIT LARCENY,9/27/2024,40.617686,-74.032809,"(40.617686, -74.032809)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
290900607,M,PETIT LARCENY,7/28/2024,40.570754,-74.109473,"(40.570754, -74.109473)",248,5,Staten Island,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),50207.45273,62182628.81,New Dorp-Midland Beach,,Staten Island,2000,85,SI45,20242
290900607,M,PETIT LARCENY,7/28/2024,40.570754,-74.109473,"(40.570754, -74.109473)",248,5,Staten Island,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),50207.45273,62182628.81,New Dorp-Midland Beach,,Staten Island,2010,85,SI45,21896
292511886,F,OTHER STATE LAWS,8/30/2024,40.57257368,-74.11648578,"(40.572573682782995, -74.11648578284344)",248,5,Staten Island,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),50207.45273,62182628.81,New Dorp-Midland Beach,,Staten Island,2000,85,SI45,20242
292511886,F,OTHER STATE LAWS,8/30/2024,40.57257368,-74.11648578,"(40.572573682782995, -74.11648578284344)",248,5,Staten Island,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),50207.45273,62182628.81,New Dorp-Midland Beach,,Staten Island,2010,85,SI45,21896
286845621,M,CRIMINAL MISCHIEF & RELATED OF,5/13/2024,40.631382,-74.00733,"(40.631382, -74.00733)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2000,47,BK30,39332
286845621,M,CRIMINAL MISCHIEF & RELATED OF,5/13/2024,40.631382,-74.00733,"(40.631382, -74.00733)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2010,47,BK30,42419
289265898,F,GRAND LARCENY,6/28/2024,40.6402647,-74.13513174,"(40.64026470243309, -74.13513174383901)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2000,85,SI28,18042
289265898,F,GRAND LARCENY,6/28/2024,40.6402647,-74.13513174,"(40.64026470243309, -74.13513174383901)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2010,85,SI28,20191
284914967,M,PETIT LARCENY,4/7/2024,40.633129,-74.010223,"(40.633129, -74.010223)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2000,47,BK30,39332
284914967,M,PETIT LARCENY,4/7/2024,40.633129,-74.010223,"(40.633129, -74.010223)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2010,47,BK30,42419
294884731,V,HARRASSMENT 2,10/16/2024,40.630855,-74.007212,"(40.630855, -74.007212)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2000,47,BK30,39332
294884731,V,HARRASSMENT 2,10/16/2024,40.630855,-74.007212,"(40.630855, -74.007212)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2010,47,BK30,42419
292071795,M,PETIT LARCENY,8/22/2024,40.628675,-74.024459,"(40.628675, -74.024459)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
292071795,M,PETIT LARCENY,8/22/2024,40.628675,-74.024459,"(40.628675, -74.024459)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
294168517,M,SEX CRIMES,10/1/2024,40.73389676,-74.00539584,"(40.7338967584511, -74.0053958373447)",123,1,Manhattan,MN0203,West Village,WstVlg,0,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),23882.33934,14417744.13,West Village,,Manhattan,2000,61,MN23,68483
294168517,M,SEX CRIMES,10/1/2024,40.73389676,-74.00539584,"(40.7338967584511, -74.0053958373447)",123,1,Manhattan,MN0203,West Village,WstVlg,0,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),23882.33934,14417744.13,West Village,,Manhattan,2010,61,MN23,66880
297316726,M,CRIMINAL MISCHIEF & RELATED OF,11/30/2024,40.63456698,-74.11719928,"(40.634566981239296, -74.11719928427827)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2000,85,SI28,18042
